date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:34:47	76985/76985	---M-Z	200	added ('OK')	application/javascript	etag:%2212cb9-59b276620ee97-gzip%22	https://themesbrand.com/agroxa/plugins/datatables/jszip.min.js	C:/xampp/htdocs/templates/templates1/e-vote/themesbrand.com/agroxa/plugins/datatables/jszip.min.js	(from https://themesbrand.com/agroxa/blue-2/tables-datatable.html)
10:34:48	10872/10872	---M-Z	200	added ('OK')	application/javascript	etag:%222a78-59b276620cf57-gzip%22	https://themesbrand.com/agroxa/plugins/datatables/buttons.html5.min.js	C:/xampp/htdocs/templates/templates1/e-vote/themesbrand.com/agroxa/plugins/datatables/buttons.html5.min.js	(from https://themesbrand.com/agroxa/blue-2/tables-datatable.html)
10:34:48	1624/1624	---M-Z	200	added ('OK')	application/javascript	etag:%22658-59b276620cf57-gzip%22	https://themesbrand.com/agroxa/plugins/datatables/buttons.print.min.js	C:/xampp/htdocs/templates/templates1/e-vote/themesbrand.com/agroxa/plugins/datatables/buttons.print.min.js	(from https://themesbrand.com/agroxa/blue-2/tables-datatable.html)
10:34:48	2564/2564	---M-Z	200	added ('OK')	application/javascript	etag:%22a04-59b276620cf57-gzip%22	https://themesbrand.com/agroxa/plugins/datatables/buttons.colVis.min.js	C:/xampp/htdocs/templates/templates1/e-vote/themesbrand.com/agroxa/plugins/datatables/buttons.colVis.min.js	(from https://themesbrand.com/agroxa/blue-2/tables-datatable.html)
10:34:48	13031/13031	---M-Z	200	added ('OK')	application/javascript	etag:%2232e7-59b276620cf57-gzip%22	https://themesbrand.com/agroxa/plugins/datatables/dataTables.responsive.min.js	C:/xampp/htdocs/templates/templates1/e-vote/themesbrand.com/agroxa/plugins/datatables/dataTables.responsive.min.js	(from https://themesbrand.com/agroxa/blue-2/tables-datatable.html)
10:34:49	1244/1244	---M-Z	200	added ('OK')	application/javascript	etag:%224dc-59b2766214c58-gzip%22	https://themesbrand.com/agroxa/plugins/datatables/responsive.bootstrap4.min.js	C:/xampp/htdocs/templates/templates1/e-vote/themesbrand.com/agroxa/plugins/datatables/responsive.bootstrap4.min.js	(from https://themesbrand.com/agroxa/blue-2/tables-datatable.html)
10:34:49	229/229	---M-Z	200	added ('OK')	application/javascript	etag:%22e5-59b2765fcfb42-gzip%22	https://themesbrand.com/agroxa/blue-2/assets/pages/datatables.init.js	C:/xampp/htdocs/templates/templates1/e-vote/themesbrand.com/agroxa/blue-2/assets/pages/datatables.init.js	(from https://themesbrand.com/agroxa/blue-2/tables-datatable.html)
10:34:50	11074/11074	---M-Z	200	added ('OK')	text/css	etag:%222b42-59b27661fd556-gzip%22	https://themesbrand.com/agroxa/plugins/RWD-Table-Patterns/dist/css/rwd-table.min.css	C:/xampp/htdocs/templates/templates1/e-vote/themesbrand.com/agroxa/plugins/RWD-Table-Patterns/dist/css/rwd-table.min.css	(from https://themesbrand.com/agroxa/blue-2/tables-responsive.html)
10:34:50	419939/419939	---MCZ	200	added ('OK')	application/javascript	etag:%2266863-59b2766214c58-gzip%22	https://themesbrand.com/agroxa/plugins/datatables/pdfmake.min.js	C:/xampp/htdocs/templates/templates1/e-vote/themesbrand.com/agroxa/plugins/datatables/pdfmake.min.js	(from https://themesbrand.com/agroxa/blue-2/tables-datatable.html)
10:34:50	9361/9361	---M-Z	200	added ('OK')	application/javascript	etag:%222491-59b27661fd556-gzip%22	https://themesbrand.com/agroxa/plugins/RWD-Table-Patterns/dist/js/rwd-table.min.js	C:/xampp/htdocs/templates/templates1/e-vote/themesbrand.com/agroxa/plugins/RWD-Table-Patterns/dist/js/rwd-table.min.js	(from https://themesbrand.com/agroxa/blue-2/tables-responsive.html)
10:34:50	3752/3752	---M-Z	200	added ('OK')	application/javascript	etag:%22ea8-59b2766240b7c-gzip%22	https://themesbrand.com/agroxa/plugins/tiny-editable/mindmup-editabletable.js	C:/xampp/htdocs/templates/templates1/e-vote/themesbrand.com/agroxa/plugins/tiny-editable/mindmup-editabletable.js	(from https://themesbrand.com/agroxa/blue-2/tables-editable.html)
10:34:50	1283/1283	---M-Z	200	added ('OK')	application/javascript	etag:%22503-59b2766240b7c-gzip%22	https://themesbrand.com/agroxa/plugins/tiny-editable/numeric-input-example.js	C:/xampp/htdocs/templates/templates1/e-vote/themesbrand.com/agroxa/plugins/tiny-editable/numeric-input-example.js	(from https://themesbrand.com/agroxa/blue-2/tables-editable.html)
10:34:52	567638/567638	---MCZ	200	added ('OK')	application/javascript	etag:%228a956-59b2766219a78-gzip%22	https://themesbrand.com/agroxa/plugins/datatables/vfs_fonts.js	C:/xampp/htdocs/templates/templates1/e-vote/themesbrand.com/agroxa/plugins/datatables/vfs_fonts.js	(from https://themesbrand.com/agroxa/blue-2/tables-datatable.html)
10:34:52	2590253/2590253	---M--	200	added ('OK')	image/svg+xml	etag:%2227862d-59b2765f40255%22	https://themesbrand.com/agroxa/blue-2/assets/fonts/materialdesignicons-webfont.svg?v=2.3.54	C:/xampp/htdocs/templates/templates1/e-vote/themesbrand.com/agroxa/blue-2/assets/fonts/materialdesignicons-webfontceca.svg	(from https://themesbrand.com/agroxa/blue-2/assets/css/icons.css)
10:34:52	30718/30718	---M-Z	200	added ('OK')	application/javascript	etag:%2277fe-59b276622a41a-gzip%22	https://themesbrand.com/agroxa/plugins/gmaps/gmaps.min.js	C:/xampp/htdocs/templates/templates1/e-vote/themesbrand.com/agroxa/plugins/gmaps/gmaps.min.js	(from https://themesbrand.com/agroxa/blue-2/maps-google.html)
10:34:52	987/987	---M-Z	200	added ('OK')	application/javascript	etag:%223db-59b2765fd1a82-gzip%22	https://themesbrand.com/agroxa/blue-2/assets/pages/gmaps.js	C:/xampp/htdocs/templates/templates1/e-vote/themesbrand.com/agroxa/blue-2/assets/pages/gmaps.js	(from https://themesbrand.com/agroxa/blue-2/maps-google.html)
10:34:53	6578/6578	---M-Z	200	added ('OK')	text/css	etag:%2219b2-59b276622e29a-gzip%22	https://themesbrand.com/agroxa/plugins/jvectormap/jquery-jvectormap-2.0.2.css	C:/xampp/htdocs/templates/templates1/e-vote/themesbrand.com/agroxa/plugins/jvectormap/jquery-jvectormap-2.0.2.css	(from https://themesbrand.com/agroxa/blue-2/maps-vector.html)
10:34:53	104822/104822	---M-Z	200	added ('OK')	application/javascript	etag:%2219976-59b276622f23a-gzip%22	https://themesbrand.com/agroxa/plugins/jvectormap/jquery-jvectormap-2.0.2.min.js	C:/xampp/htdocs/templates/templates1/e-vote/themesbrand.com/agroxa/plugins/jvectormap/jquery-jvectormap-2.0.2.min.js	(from https://themesbrand.com/agroxa/blue-2/maps-vector.html)
10:34:53	2751/2751	---M-Z	200	added ('OK')	application/javascript	etag:%22abf-59b276622e29a-gzip%22	https://themesbrand.com/agroxa/plugins/jvectormap/gdp-data.js	C:/xampp/htdocs/templates/templates1/e-vote/themesbrand.com/agroxa/plugins/jvectormap/gdp-data.js	(from https://themesbrand.com/agroxa/blue-2/maps-vector.html)
10:34:54	104252/104252	---M-Z	200	added ('OK')	application/javascript	etag:%221973c-59b276623117a-gzip%22	https://themesbrand.com/agroxa/plugins/jvectormap/jquery-jvectormap-world-mill-en.js	C:/xampp/htdocs/templates/templates1/e-vote/themesbrand.com/agroxa/plugins/jvectormap/jquery-jvectormap-world-mill-en.js	(from https://themesbrand.com/agroxa/blue-2/maps-vector.html)
10:34:54	112067/112067	---M-Z	200	added ('OK')	application/javascript	etag:%221b5c3-59b27662301da-gzip%22	https://themesbrand.com/agroxa/plugins/jvectormap/jquery-jvectormap-us-aea-en.js	C:/xampp/htdocs/templates/templates1/e-vote/themesbrand.com/agroxa/plugins/jvectormap/jquery-jvectormap-us-aea-en.js	(from https://themesbrand.com/agroxa/blue-2/maps-vector.html)
10:34:54	62840/62840	---M-Z	200	added ('OK')	application/javascript	etag:%22f578-59b27662301da-gzip%22	https://themesbrand.com/agroxa/plugins/jvectormap/jquery-jvectormap-uk-mill-en.js	C:/xampp/htdocs/templates/templates1/e-vote/themesbrand.com/agroxa/plugins/jvectormap/jquery-jvectormap-uk-mill-en.js	(from https://themesbrand.com/agroxa/blue-2/maps-vector.html)
10:34:55	38626/38626	---M-Z	200	added ('OK')	application/javascript	etag:%2296e2-59b27662301da-gzip%22	https://themesbrand.com/agroxa/plugins/jvectormap/jquery-jvectormap-us-il-chicago-mill-en.js	C:/xampp/htdocs/templates/templates1/e-vote/themesbrand.com/agroxa/plugins/jvectormap/jquery-jvectormap-us-il-chicago-mill-en.js	(from https://themesbrand.com/agroxa/blue-2/maps-vector.html)
10:34:55	2041/2041	---M-Z	200	added ('OK')	application/javascript	etag:%227f9-59b2765fd1a82-gzip%22	https://themesbrand.com/agroxa/blue-2/assets/pages/jvectormap.init.js	C:/xampp/htdocs/templates/templates1/e-vote/themesbrand.com/agroxa/blue-2/assets/pages/jvectormap.init.js	(from https://themesbrand.com/agroxa/blue-2/maps-vector.html)
10:34:56	41073/41073	---M-Z	200	added ('OK')	application/javascript	etag:%22a071-59b276623211a-gzip%22	https://themesbrand.com/agroxa/plugins/parsleyjs/parsley.min.js	C:/xampp/htdocs/templates/templates1/e-vote/themesbrand.com/agroxa/plugins/parsleyjs/parsley.min.js	(from https://themesbrand.com/agroxa/blue-2/form-validation.html)
10:34:56	4002/4002	---M-Z	200	added ('OK')	text/css	etag:%22fa2-59b27661fd556-gzip%22	https://themesbrand.com/agroxa/plugins/bootstrap-colorpicker/css/bootstrap-colorpicker.min.css	C:/xampp/htdocs/templates/templates1/e-vote/themesbrand.com/agroxa/plugins/bootstrap-colorpicker/css/bootstrap-colorpicker.min.css	(from https://themesbrand.com/agroxa/blue-2/form-advanced.html)
10:34:57	3051/3051	---M-Z	200	added ('OK')	text/css	etag:%22beb-59b27661fe4f6-gzip%22	https://themesbrand.com/agroxa/plugins/bootstrap-md-datetimepicker/css/bootstrap-material-datetimepicker.css	C:/xampp/htdocs/templates/templates1/e-vote/themesbrand.com/agroxa/plugins/bootstrap-md-datetimepicker/css/bootstrap-material-datetimepicker.css	(from https://themesbrand.com/agroxa/blue-2/form-advanced.html)
10:34:57	15196/15196	---M-Z	200	added ('OK')	text/css	etag:%223b5c-59b27662330bb-gzip%22	https://themesbrand.com/agroxa/plugins/select2/css/select2.min.css	C:/xampp/htdocs/templates/templates1/e-vote/themesbrand.com/agroxa/plugins/select2/css/select2.min.css	(from https://themesbrand.com/agroxa/blue-2/form-advanced.html)
10:34:57	444/444	---M-Z	200	added ('OK')	text/css	etag:%221bc-59b2766208137-gzip%22	https://themesbrand.com/agroxa/plugins/bootstrap-touchspin/css/jquery.bootstrap-touchspin.min.css	C:/xampp/htdocs/templates/templates1/e-vote/themesbrand.com/agroxa/plugins/bootstrap-touchspin/css/jquery.bootstrap-touchspin.min.css	(from https://themesbrand.com/agroxa/blue-2/form-advanced.html)
10:34:58	34594/34594	---M-Z	200	added ('OK')	application/javascript	etag:%228722-59b27662061f6-gzip%22	https://themesbrand.com/agroxa/plugins/bootstrap-md-datetimepicker/js/bootstrap-material-datetimepicker.js	C:/xampp/htdocs/templates/templates1/e-vote/themesbrand.com/agroxa/plugins/bootstrap-md-datetimepicker/js/bootstrap-material-datetimepicker.js	(from https://themesbrand.com/agroxa/blue-2/form-advanced.html)
10:34:58	18689/18689	---M-Z	200	added ('OK')	application/javascript	etag:%224901-59b27661fe4f6-gzip%22	https://themesbrand.com/agroxa/plugins/bootstrap-colorpicker/js/bootstrap-colorpicker.min.js	C:/xampp/htdocs/templates/templates1/e-vote/themesbrand.com/agroxa/plugins/bootstrap-colorpicker/js/bootstrap-colorpicker.min.js	(from https://themesbrand.com/agroxa/blue-2/form-advanced.html)
10:34:58	326657/326657	---MCZ	200	added ('OK')	application/javascript	etag:%224fc01-59b2766207197-gzip%22	https://themesbrand.com/agroxa/plugins/bootstrap-md-datetimepicker/js/moment-with-locales.min.js	C:/xampp/htdocs/templates/templates1/e-vote/themesbrand.com/agroxa/plugins/bootstrap-md-datetimepicker/js/moment-with-locales.min.js	(from https://themesbrand.com/agroxa/blue-2/form-advanced.html)
10:34:58	66664/66664	---M-Z	200	added ('OK')	application/javascript	etag:%2210468-59b276623adbb-gzip%22	https://themesbrand.com/agroxa/plugins/select2/js/select2.min.js	C:/xampp/htdocs/templates/templates1/e-vote/themesbrand.com/agroxa/plugins/select2/js/select2.min.js	(from https://themesbrand.com/agroxa/blue-2/form-advanced.html)
10:34:59	4976/4976	---M-Z	200	added ('OK')	application/javascript	etag:%221370-59b27661fe4f6-gzip%22	https://themesbrand.com/agroxa/plugins/bootstrap-maxlength/bootstrap-maxlength.min.js	C:/xampp/htdocs/templates/templates1/e-vote/themesbrand.com/agroxa/plugins/bootstrap-maxlength/bootstrap-maxlength.min.js	(from https://themesbrand.com/agroxa/blue-2/form-advanced.html)
10:34:59	7180/7180	---M-Z	200	added ('OK')	application/javascript	etag:%221c0c-59b27661fe4f6-gzip%22	https://themesbrand.com/agroxa/plugins/bootstrap-filestyle/js/bootstrap-filestyle.min.js	C:/xampp/htdocs/templates/templates1/e-vote/themesbrand.com/agroxa/plugins/bootstrap-filestyle/js/bootstrap-filestyle.min.js	(from https://themesbrand.com/agroxa/blue-2/form-advanced.html)
10:34:59	10960/10960	---M-Z	200	added ('OK')	application/javascript	etag:%222ad0-59b2766208137-gzip%22	https://themesbrand.com/agroxa/plugins/bootstrap-touchspin/js/jquery.bootstrap-touchspin.min.js	C:/xampp/htdocs/templates/templates1/e-vote/themesbrand.com/agroxa/plugins/bootstrap-touchspin/js/jquery.bootstrap-touchspin.min.js	(from https://themesbrand.com/agroxa/blue-2/form-advanced.html)
10:34:59	3369/3369	---M-Z	200	added ('OK')	application/javascript	etag:%22d29-59b2765fd1a82-gzip%22	https://themesbrand.com/agroxa/blue-2/assets/pages/form-advanced.js	C:/xampp/htdocs/templates/templates1/e-vote/themesbrand.com/agroxa/blue-2/assets/pages/form-advanced.js	(from https://themesbrand.com/agroxa/blue-2/form-advanced.html)
10:35:00	12587/12587	---M-Z	200	added ('OK')	text/css	etag:%22312b-59b2766219a78-gzip%22	https://themesbrand.com/agroxa/plugins/dropzone/dist/dropzone.css	C:/xampp/htdocs/templates/templates1/e-vote/themesbrand.com/agroxa/plugins/dropzone/dist/dropzone.css	(from https://themesbrand.com/agroxa/blue-2/form-uploads.html)
10:35:00	63014/63014	---M-Z	200	added ('OK')	application/javascript	etag:%22f626-59b2766219a78-gzip%22	https://themesbrand.com/agroxa/plugins/dropzone/dist/dropzone.js	C:/xampp/htdocs/templates/templates1/e-vote/themesbrand.com/agroxa/plugins/dropzone/dist/dropzone.js	(from https://themesbrand.com/agroxa/blue-2/form-uploads.html)
10:35:01	21202/21202	---M-Z	200	added ('OK')	text/css	etag:%2252d2-59b276624f5dd-gzip%22	https://themesbrand.com/agroxa/plugins/x-editable/css/bootstrap-editable.css	C:/xampp/htdocs/templates/templates1/e-vote/themesbrand.com/agroxa/plugins/x-editable/css/bootstrap-editable.css	(from https://themesbrand.com/agroxa/blue-2/form-xeditable.html)
10:35:01	75909/75909	---M-Z	200	added ('OK')	application/javascript	etag:%2212885-59b276625057d-gzip%22	https://themesbrand.com/agroxa/plugins/x-editable/js/bootstrap-editable.min.js	C:/xampp/htdocs/templates/templates1/e-vote/themesbrand.com/agroxa/plugins/x-editable/js/bootstrap-editable.min.js	(from https://themesbrand.com/agroxa/blue-2/form-xeditable.html)
10:35:01	1246/1246	---M-Z	200	added ('OK')	application/javascript	etag:%224de-59b2765fd1a82-gzip%22	https://themesbrand.com/agroxa/blue-2/assets/pages/xeditable.js	C:/xampp/htdocs/templates/templates1/e-vote/themesbrand.com/agroxa/blue-2/assets/pages/xeditable.js	(from https://themesbrand.com/agroxa/blue-2/form-xeditable.html)
10:35:01	10878/10878	---M-Z	200	added ('OK')	text/css	etag:%222a7e-59b276620b017-gzip%22	https://themesbrand.com/agroxa/plugins/chartist/css/chartist.min.css	C:/xampp/htdocs/templates/templates1/e-vote/themesbrand.com/agroxa/plugins/chartist/css/chartist.min.css	(from https://themesbrand.com/agroxa/blue-2/charts-chartist.html)
10:35:02	382733/382733	---MCZ	200	added ('OK')	application/javascript	etag:%225d70d-59b276624f5dd-gzip%22	https://themesbrand.com/agroxa/plugins/tinymce/tinymce.min.js	C:/xampp/htdocs/templates/templates1/e-vote/themesbrand.com/agroxa/plugins/tinymce/tinymce.min.js	(from https://themesbrand.com/agroxa/blue-2/form-editors.html)
10:35:02	38150/38150	---M-Z	200	added ('OK')	application/javascript	etag:%229506-59b276620b017-gzip%22	https://themesbrand.com/agroxa/plugins/chartist/js/chartist.min.js	C:/xampp/htdocs/templates/templates1/e-vote/themesbrand.com/agroxa/plugins/chartist/js/chartist.min.js	(from https://themesbrand.com/agroxa/blue-2/charts-chartist.html)
10:35:02	2571/2571	---M-Z	200	added ('OK')	application/javascript	etag:%22a0b-59b276620b017-gzip%22	https://themesbrand.com/agroxa/plugins/chartist/js/chartist-plugin-tooltip.min.js	C:/xampp/htdocs/templates/templates1/e-vote/themesbrand.com/agroxa/plugins/chartist/js/chartist-plugin-tooltip.min.js	(from https://themesbrand.com/agroxa/blue-2/charts-chartist.html)
10:35:02	4292/4292	---M-Z	200	added ('OK')	application/javascript	etag:%2210c4-59b2765fcfb42-gzip%22	https://themesbrand.com/agroxa/blue-2/assets/pages/chartist.init.js	C:/xampp/htdocs/templates/templates1/e-vote/themesbrand.com/agroxa/blue-2/assets/pages/chartist.init.js	(from https://themesbrand.com/agroxa/blue-2/charts-chartist.html)
10:35:03	3340/3340	---M-Z	200	added ('OK')	application/javascript	etag:%22d0c-59b2765fcfb42-gzip%22	https://themesbrand.com/agroxa/blue-2/assets/pages/chartjs.init.js	C:/xampp/htdocs/templates/templates1/e-vote/themesbrand.com/agroxa/blue-2/assets/pages/chartjs.init.js	(from https://themesbrand.com/agroxa/blue-2/charts-chartjs.html)
10:35:03	147169/147169	---M-Z	200	added ('OK')	application/javascript	etag:%2223ee1-59b276620a077-gzip%22	https://themesbrand.com/agroxa/plugins/chart.js/chart.min.js	C:/xampp/htdocs/templates/templates1/e-vote/themesbrand.com/agroxa/plugins/chart.js/chart.min.js	(from https://themesbrand.com/agroxa/blue-2/charts-chartjs.html)
10:35:03	52966/52966	---M-Z	200	added ('OK')	application/javascript	etag:%22cee6-59b276621e899-gzip%22	https://themesbrand.com/agroxa/plugins/flot-chart/jquery.flot.min.js	C:/xampp/htdocs/templates/templates1/e-vote/themesbrand.com/agroxa/plugins/flot-chart/jquery.flot.min.js	(from https://themesbrand.com/agroxa/blue-2/charts-flot.html)
10:35:03	11768/11768	---M-Z	200	added ('OK')	application/javascript	etag:%222df8-59b276621f839-gzip%22	https://themesbrand.com/agroxa/plugins/flot-chart/jquery.flot.time.js	C:/xampp/htdocs/templates/templates1/e-vote/themesbrand.com/agroxa/plugins/flot-chart/jquery.flot.time.js	(from https://themesbrand.com/agroxa/blue-2/charts-flot.html)
10:35:04	3930/3930	---M-Z	200	added ('OK')	application/javascript	etag:%22f5a-59b276621f839-gzip%22	https://themesbrand.com/agroxa/plugins/flot-chart/jquery.flot.tooltip.min.js	C:/xampp/htdocs/templates/templates1/e-vote/themesbrand.com/agroxa/plugins/flot-chart/jquery.flot.tooltip.min.js	(from https://themesbrand.com/agroxa/blue-2/charts-flot.html)
10:35:04	3314/3314	---M-Z	200	added ('OK')	application/javascript	etag:%22cf2-59b276621f839-gzip%22	https://themesbrand.com/agroxa/plugins/flot-chart/jquery.flot.resize.js	C:/xampp/htdocs/templates/templates1/e-vote/themesbrand.com/agroxa/plugins/flot-chart/jquery.flot.resize.js	(from https://themesbrand.com/agroxa/blue-2/charts-flot.html)
10:35:04	23809/23809	---M-Z	200	added ('OK')	application/javascript	etag:%225d01-59b276621f839-gzip%22	https://themesbrand.com/agroxa/plugins/flot-chart/jquery.flot.pie.js	C:/xampp/htdocs/templates/templates1/e-vote/themesbrand.com/agroxa/plugins/flot-chart/jquery.flot.pie.js	(from https://themesbrand.com/agroxa/blue-2/charts-flot.html)
10:35:04	13141/13141	---M-Z	200	added ('OK')	application/javascript	etag:%223355-59b276621f839-gzip%22	https://themesbrand.com/agroxa/plugins/flot-chart/jquery.flot.selection.js	C:/xampp/htdocs/templates/templates1/e-vote/themesbrand.com/agroxa/plugins/flot-chart/jquery.flot.selection.js	(from https://themesbrand.com/agroxa/blue-2/charts-flot.html)
10:35:04	7090/7090	---M-Z	200	added ('OK')	application/javascript	etag:%221bb2-59b276621f839-gzip%22	https://themesbrand.com/agroxa/plugins/flot-chart/jquery.flot.stack.js	C:/xampp/htdocs/templates/templates1/e-vote/themesbrand.com/agroxa/plugins/flot-chart/jquery.flot.stack.js	(from https://themesbrand.com/agroxa/blue-2/charts-flot.html)
10:35:04	10401/10401	---M-Z	200	added ('OK')	application/javascript	etag:%2228a1-59b276621e899-gzip%22	https://themesbrand.com/agroxa/plugins/flot-chart/curvedLines.js	C:/xampp/htdocs/templates/templates1/e-vote/themesbrand.com/agroxa/plugins/flot-chart/curvedLines.js	(from https://themesbrand.com/agroxa/blue-2/charts-flot.html)
10:35:05	5419/5419	---M-Z	200	added ('OK')	application/javascript	etag:%22152b-59b276621e899-gzip%22	https://themesbrand.com/agroxa/plugins/flot-chart/jquery.flot.crosshair.js	C:/xampp/htdocs/templates/templates1/e-vote/themesbrand.com/agroxa/plugins/flot-chart/jquery.flot.crosshair.js	(from https://themesbrand.com/agroxa/blue-2/charts-flot.html)
10:35:05	3194/3194	---M-Z	200	added ('OK')	application/javascript	etag:%22c7a-59b2765fcfb42-gzip%22	https://themesbrand.com/agroxa/blue-2/assets/pages/flot.init.js	C:/xampp/htdocs/templates/templates1/e-vote/themesbrand.com/agroxa/blue-2/assets/pages/flot.init.js	(from https://themesbrand.com/agroxa/blue-2/charts-flot.html)
10:35:05	2043/2043	---M-Z	200	added ('OK')	text/css	etag:%227fb-59b27662090d7-gzip%22	https://themesbrand.com/agroxa/plugins/c3/c3.min.css	C:/xampp/htdocs/templates/templates1/e-vote/themesbrand.com/agroxa/plugins/c3/c3.min.css	(from https://themesbrand.com/agroxa/blue-2/charts-c3.html)
10:35:06	1834/1834	---M-Z	200	added ('OK')	application/javascript	etag:%2272a-59b2765fcfb42-gzip%22	https://themesbrand.com/agroxa/blue-2/assets/pages/c3-chart-init.js	C:/xampp/htdocs/templates/templates1/e-vote/themesbrand.com/agroxa/blue-2/assets/pages/c3-chart-init.js	(from https://themesbrand.com/agroxa/blue-2/charts-c3.html)
10:35:06	150180/150180	---M-Z	200	added ('OK')	application/javascript	etag:%2224aa4-59b276620cf57-gzip%22	https://themesbrand.com/agroxa/plugins/d3/d3.min.js	C:/xampp/htdocs/templates/templates1/e-vote/themesbrand.com/agroxa/plugins/d3/d3.min.js	(from https://themesbrand.com/agroxa/blue-2/charts-c3.html)
10:35:06	180227/180227	---M-Z	200	added ('OK')	application/javascript	etag:%222c003-59b27662090d7-gzip%22	https://themesbrand.com/agroxa/plugins/c3/c3.min.js	C:/xampp/htdocs/templates/templates1/e-vote/themesbrand.com/agroxa/plugins/c3/c3.min.js	(from https://themesbrand.com/agroxa/blue-2/charts-c3.html)
10:35:07	2560/2560	---M-Z	200	added ('OK')	application/javascript	etag:%22a00-59b2765fd1a82-gzip%22	https://themesbrand.com/agroxa/blue-2/assets/pages/morris.init.js	C:/xampp/htdocs/templates/templates1/e-vote/themesbrand.com/agroxa/blue-2/assets/pages/morris.init.js	(from https://themesbrand.com/agroxa/blue-2/charts-morris.html)
10:35:07	27045/27045	---M-Z	200	added ('OK')	application/javascript	etag:%2269a5-59b276622c35a-gzip%22	https://themesbrand.com/agroxa/plugins/jquery-knob/excanvas.js	C:/xampp/htdocs/templates/templates1/e-vote/themesbrand.com/agroxa/plugins/jquery-knob/excanvas.js	(from https://themesbrand.com/agroxa/blue-2/charts-other.html)
10:35:08	3009/3009	---M--	200	added ('OK')	image/png	etag:%22bc1-59b2765fc9d82%22	https://themesbrand.com/agroxa/blue-2/assets/images/logo.png	C:/xampp/htdocs/templates/templates1/e-vote/themesbrand.com/agroxa/blue-2/assets/images/logo.png	(from https://themesbrand.com/agroxa/blue-2/pages-login.html)
10:35:08	15455/15455	---M-Z	200	added ('OK')	text/css	etag:%223c5f-59b276623ec3c-gzip%22	https://themesbrand.com/agroxa/plugins/summernote/summernote-bs4.css	C:/xampp/htdocs/templates/templates1/e-vote/themesbrand.com/agroxa/plugins/summernote/summernote-bs4.css	(from https://themesbrand.com/agroxa/blue-2/email-compose.html)
10:35:08	26225/26225	---M-Z	200	added ('OK')	application/javascript	etag:%226671-59b276622c35a-gzip%22	https://themesbrand.com/agroxa/plugins/jquery-knob/jquery.knob.js	C:/xampp/htdocs/templates/templates1/e-vote/themesbrand.com/agroxa/plugins/jquery-knob/jquery.knob.js	(from https://themesbrand.com/agroxa/blue-2/charts-other.html)
10:35:09	102813/102813	---M-Z	200	added ('OK')	application/javascript	etag:%221919d-59b276623fbdc-gzip%22	https://themesbrand.com/agroxa/plugins/summernote/summernote-bs4.min.js	C:/xampp/htdocs/templates/templates1/e-vote/themesbrand.com/agroxa/plugins/summernote/summernote-bs4.min.js	(from https://themesbrand.com/agroxa/blue-2/email-compose.html)
10:35:20	3970/3970	---M--	200	added ('OK')	image/png	etag:%22f82-59b276622c35a%22	https://themesbrand.com/agroxa/plugins/ion-rangeslider/sprite-skin-modern.png	C:/xampp/htdocs/templates/templates1/e-vote/themesbrand.com/agroxa/plugins/ion-rangeslider/sprite-skin-modern.png	(from https://themesbrand.com/agroxa/plugins/ion-rangeslider/ion.rangeSlider.skinModern.css)
10:35:20	4143/4143	---M--	200	added ('OK')	image/png	etag:%22102f-59b27661fe4f6%22	https://themesbrand.com/agroxa/plugins/bootstrap-colorpicker/img/bootstrap-colorpicker/saturation.png	C:/xampp/htdocs/templates/templates1/e-vote/themesbrand.com/agroxa/plugins/bootstrap-colorpicker/img/bootstrap-colorpicker/saturation.png	(from https://themesbrand.com/agroxa/plugins/bootstrap-colorpicker/css/bootstrap-colorpicker.min.css)
10:35:20	504/504	---M--	200	added ('OK')	image/png	etag:%221f8-59b27661fd556%22	https://themesbrand.com/agroxa/plugins/bootstrap-colorpicker/img/bootstrap-colorpicker/hue.png	C:/xampp/htdocs/templates/templates1/e-vote/themesbrand.com/agroxa/plugins/bootstrap-colorpicker/img/bootstrap-colorpicker/hue.png	(from https://themesbrand.com/agroxa/plugins/bootstrap-colorpicker/css/bootstrap-colorpicker.min.css)
10:35:21	488/488	---M--	200	added ('OK')	image/png	etag:%221e8-59b27661fd556%22	https://themesbrand.com/agroxa/plugins/bootstrap-colorpicker/img/bootstrap-colorpicker/alpha.png	C:/xampp/htdocs/templates/templates1/e-vote/themesbrand.com/agroxa/plugins/bootstrap-colorpicker/img/bootstrap-colorpicker/alpha.png	(from https://themesbrand.com/agroxa/plugins/bootstrap-colorpicker/css/bootstrap-colorpicker.min.css)
10:35:21	478/478	---M--	200	added ('OK')	image/png	etag:%221de-59b27661fd556%22	https://themesbrand.com/agroxa/plugins/bootstrap-colorpicker/img/bootstrap-colorpicker/hue-horizontal.png	C:/xampp/htdocs/templates/templates1/e-vote/themesbrand.com/agroxa/plugins/bootstrap-colorpicker/img/bootstrap-colorpicker/hue-horizontal.png	(from https://themesbrand.com/agroxa/plugins/bootstrap-colorpicker/css/bootstrap-colorpicker.min.css)
